Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
AFSD,Aflac Incorporated,25.2267,0,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afsd
MITT,"AG Mortgage Investment Trust, Inc.",18.62,524887391.4,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/mitt
MITT^A,"AG Mortgage Investment Trust, Inc.",25.6773,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^a
MITT^B,"AG Mortgage Investment Trust, Inc.",25.36,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^b
AGCO,AGCO Corporation,67.97,5406279084,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/agco
A,"Agilent Technologies, Inc.",66.81,21501328880,n/a,1999,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/a
AEM,Agnico Eagle Mines Limited,45,10449596745,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aem
ADC,Agree Realty Corporation,48.67,1421934689,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/adc
AGU,Agrium Inc.,106.87,14765614894,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/agu
AL,Air Lease Corporation,43.23,4461856403,n/a,2011,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/al
APD,"Air Products and Chemicals, Inc.",160.3,34938566251,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/apd
AYR,Aircastle Limited,23.37,1839405212,n/a,2006,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/ayr
AKS,AK Steel Holding Corporation,4.23,1331935738,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/aks
ALP^Q,Alabama Power Company,25.92,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/alp^q
ALG,"Alamo Group, Inc.",112.08,1303758720,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/alg
AGI,Alamos Gold Inc.,6.26,1882091511,n/a,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/agi
ALK,"Alaska Air Group, Inc.",62.42,7680462471,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/alk
AIN,Albany International Corporation,58.55,1885310000,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/ain
ALB,Albemarle Corporation,140.62,15534675996,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/alb
AA,Alcoa Corporation,43.01,7957836176,n/a,2016,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/aa
ALEX,"Alexander & Baldwin Holdings, Inc.",43.43,2135080992,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/alex
ALX,"Alexander&#39;s, Inc.",404.97,2068299231,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/alx
ARE,"Alexandria Real Estate Equities, Inc.",126.64,12121705485,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/are
ARE^D,"Alexandria Real Estate Equities, Inc.",37.18,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/are^d
AQN,Algonquin Power & Utilities Corp.,10.49,4012094471,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aqn
BABA,Alibaba Group Holding Limited,186.41,4.7721E+11,n/a,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/baba
Y,Alleghany Corporation,579.61,8920180512,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y
ATI,Allegheny Technologies Incorporated,22.02,2397165440,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ati
ALLE,Allegion plc,83.13,7900894663,n/a,2013,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/alle
AGN,Allergan plc.,172.21,57274135134,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn
AGN^A,Allergan plc.,625.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agn^a
ALE,"Allete, Inc.",76.34,3890044860,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ale
AKP,Alliance California Municipal Income Fund Inc,13.7186,117358068.4,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/akp
ADS,Alliance Data Systems Corporation,225.45,12508741548,n/a,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ads
AFB,Alliance National Municipal Income Fund Inc,13.55,389493882.8,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/afb
AOI,"Alliance One International, Inc.",12.8,115216064,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/aoi
AWF,Alliance World Dollar Government Fund II,12.51,1078733259,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/awf
AB,AllianceBernstein Holding L.P.,25.05,2345339141,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ab
LNT,Alliant Energy Corporation,43.68,10092806375,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt
CBH,AllianzGI Convertible & Income 2024 Target Term Fund,9.3,169790211.6,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/cbh
NCV,AllianzGI Convertible & Income Fund,6.97,617803814.1,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncv
NCZ,AllianzGI Convertible & Income Fund II,6.17,461451616.1,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncz
ACV,AllianzGI Diversified Income & Convertible Fund,21.97,225741090.9,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/acv
NIE,AllianzGI Equity & Convertible Income Fund,20.67,572744306.6,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/nie
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",13.19,1250432853,n/a,2005,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nfj
ALSN,"Allison Transmission Holdings, Inc.",43.3,6138240302,n/a,2012,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alsn
ALL,Allstate Corporation (The),99.12,35566827272,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all
ALL^A,Allstate Corporation (The),25.4518,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^a
ALL^B,Allstate Corporation (The),26.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^b
ALL^C,Allstate Corporation (The),26.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^c
ALL^D,Allstate Corporation (The),26.5025,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^d
ALL^E,Allstate Corporation (The),26.4241,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^e
ALL^F,Allstate Corporation (The),26.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^f
ALLY,Ally Financial Inc.,25.57,11306693591,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ally
ALLY^A,Ally Financial Inc.,26.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^a
ALDW,"Alon USA Partners, LP",13.63,852274740.6,n/a,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/aldw
AGD,Alpine Global Dynamic Dividend Fund,10.46,131268627.7,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/agd
AWP,Alpine Global Premier Properties Fund,6.29,537216011.8,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/awp
AOD,Alpine Total Dynamic Dividend Fund,9.03,971567851.2,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/aod
AYX,"Alteryx, Inc.",25.3,1486327664,n/a,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ayx
ATUS,"Altice USA, Inc.",21.9,16141810355,n/a,2017,Consumer Services,Television Services,http://www.nasdaq.com/symbol/atus
RESI,Altisource Residential Corporation,10.94,583752273.6,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/resi
MO,Altria Group,65.02,1.2407E+11,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/mo
ACH,Aluminum Corporation of China Limited,18.7,11148041072,n/a,2001,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/ach
AMBR,"Amber Road, Inc.",6.92,188287885.4,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ambr
ABEV,Ambev S.A.,6.12,96131841050,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/abev
AMC,"AMC Entertainment Holdings, Inc.",11,1439951744,n/a,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/amc
AEE,Ameren Corporation,62.48,15159822179,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/aee
AMRC,"Ameresco, Inc.",8.7,395880467.4,n/a,2010,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/amrc
AMOV,"America Movil, S.A.B. de C.V.",16.98,55824634902,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov
AMX,"America Movil, S.A.B. de C.V.",17.27,56778059173,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amx
AAT,"American Assets Trust, Inc.",39.33,1853625378,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aat
AXL,"American Axle & Manufacturing Holdings, Inc.",17.45,1942011756,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/axl
ACC,American Campus Communities Inc,41.8,5702627951,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acc
AEO,"American Eagle Outfitters, Inc.",13.98,2475144894,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/aeo
AEP,"American Electric Power Company, Inc.",74.78,36783077070,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aep
AEL,American Equity Investment Life Holding Company,28.5,2534145986,n/a,2003,Finance,Life Insurance,http://www.nasdaq.com/symbol/ael
AXP,American Express Company,93.52,81175009300,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/axp
AFG,"American Financial Group, Inc.",105.63,9307350099,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afg
AFGE,"American Financial Group, Inc.",26.06,0,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afge
AFGH,"American Financial Group, Inc.",26.5,0,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afgh
AMH,American Homes 4 Rent,22.13,5761093185,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amh
AMH^C,American Homes 4 Rent,28.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^c
AMH^D,American Homes 4 Rent,26.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^d
AMH^E,American Homes 4 Rent,26.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^e
AMH^F,American Homes 4 Rent,26.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^f
AMH^G,American Homes 4 Rent,25.98,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^g
AIG,"American International Group, Inc.",62.06,55789418564,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/aig
AIG.WS,"American International Group, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aig.ws
AMID,"American Midstream Partners, LP",13.1,690165102.9,n/a,2011,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/amid
ARL,"American Realty Investors, Inc.",9.44,146455558.4,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/arl
ARA,"American Renal Associates Holdings, Inc",10.85,339447295.3,n/a,2016,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ara
AWR,American States Water Company,52.94,1941795525,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awr
AMT,American Tower Corporation (REIT),150.54,63671852843,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amt
AMT^B,American Tower Corporation (REIT),132.01,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amt^b
AVD,American Vanguard Corporation,18.3,545241308.1,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/avd
AWK,American Water Works,88.74,15829032996,n/a,2008,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awk
APU,"AmeriGas Partners, L.P.",44.94,4177558855,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/apu
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",157.22,23257556329,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amp
ABC,AmerisourceBergen Corporation (Holding Co),75,16433367375,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/abc
ANFI,Amira Nature Foods Ltd,5.52,173932042.6,n/a,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/anfi
AMN,AMN Healthcare Services Inc,43.85,2094816802,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/amn
AP,Ampco-Pittsburgh Corporation,14.35,177373175,n/a,n/a,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/ap
APH,Amphenol Corporation,88.21,26933961658,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aph
BETR,"Amplify Snack Brands, inc.",5.06,388320678,n/a,2015,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/betr
AXR,AMREP Corporation,6.9977,56605822.83,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/axr
AME,"AMTEK, Inc.",68.23,15769126897,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/ame
AFSI^A,"AmTrust Financial Services, Inc.",23.14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^a
AFSI^B,"AmTrust Financial Services, Inc.",24.79,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^b
AFSI^C,"AmTrust Financial Services, Inc.",24.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^c
AFSI^D,"AmTrust Financial Services, Inc.",24.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^d
AFSI^E,"AmTrust Financial Services, Inc.",24.63,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^e
AFSI^F,"AmTrust Financial Services, Inc.",22.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afsi^f
AFSS,"AmTrust Financial Services, Inc.",25.36,0,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afss
AFST,"AmTrust Financial Services, Inc.",26.0114,0,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afst
AEUA,Anadarko Petroleum Corporation,35.91,0,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/aeua
APC,Anadarko Petroleum Corporation,51.11,27965222738,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apc
ANDV,Andeavor,107.2,16819848197,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/andv
ANDX,Andeavor Logistics LP,46.03,9950679140,n/a,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/andx
AU,AngloGold Ashanti Limited,9.67,3948495323,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/au
BUD,Anheuser-Busch Inbev SA,118.16,2.28462E+11,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/bud
AXE,Anixter International Inc.,63.3,2106139565,n/a,n/a,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/axe
NLY,Annaly Capital Management Inc,11.24,13033263623,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nly
NLY^C,Annaly Capital Management Inc,25.62,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nly^c
NLY^D,Annaly Capital Management Inc,25.42,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nly^d
NLY^E,Annaly Capital Management Inc,25.44,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nly^e
NLY^F,Annaly Capital Management Inc,26.45,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nly^f
AMGP,Antero Midstream GP LP,17.7,3295280915,n/a,2017,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/amgp
AM,Antero Midstream Partners LP,27.4,5113613776,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/am
AR,Antero Resources Corporation,20.26,6394714389,n/a,2013,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ar
ANTM,"Anthem, Inc.",218.27,56043118919,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antm
ANTX,"Anthem, Inc.",54.76,14510644860,n/a,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antx
ANH,Anworth Mortgage Asset  Corporation,5.4,529797256.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/anh
ANH^A,Anworth Mortgage Asset  Corporation,25.8796,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/anh^a
ANH^B,Anworth Mortgage Asset  Corporation,27.46,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/anh^b
ANH^C,Anworth Mortgage Asset  Corporation,25.14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/anh^c
AON,Aon plc,143.25,35797847244,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/aon
APA,Apache Corporation,44.13,16810998218,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apa
AIV,Apartment Investment and Management Company,45.13,7086462161,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aiv
AIV^A,Apartment Investment and Management Company,26.8096,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aiv^a
ARI,Apollo Commercial Real Estate Finance,18.18,1947464052,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ari
ARI^C,Apollo Commercial Real Estate Finance,25.54,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ari^c
APO,"Apollo Global Management, LLC",30.39,12429452046,n/a,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/apo
APO^A,"Apollo Global Management, LLC",26.44,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apo^a
AIY,Apollo Investment Corporation,25.78,0,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/aiy
AFT,Apollo Senior Floating Rate Fund Inc.,16.27,253373702.5,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/aft
AIF,Apollo Tactical Income Fund Inc.,15.86,229399452.4,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/aif
APLE,"Apple Hospitality REIT, Inc.",19.13,4267048654,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aple
AIT,"Applied Industrial Technologies, Inc.",61.6,2391016628,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/ait
ATR,"AptarGroup, Inc.",84.91,5289368935,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/atr
WTR,"Aqua America, Inc.",35.98,6393307716,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/wtr
AQ,Aquantia Corp.,11.02,0,n/a,2017,Technology,Semiconductors,http://www.nasdaq.com/symbol/aq
WAAS,AquaVenture Holdings Limited,14.49,383021487.5,n/a,2016,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/waas
ARMK,Aramark,42.68,10461086009,n/a,2013,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/armk
ABR,Arbor Realty Trust,8.49,520860786.8,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abr
ABR^A,Arbor Realty Trust,25.73,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^a
ABR^B,Arbor Realty Trust,25.68,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^b
ABR^C,Arbor Realty Trust,26.5513,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^c
ABRN,Arbor Realty Trust,25.401,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abrn
ARC,"ARC Document Solutions, Inc.",2.92,135655260.5,n/a,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc
ARCX,Arc Logistic Partners LP,16.36,319771643.8,n/a,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx
MT,ArcelorMittal,29.14,29711249574,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt
ARH^C,Arch Capital Group Ltd.,25.3899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c
ARCH,"Arch Coal, Inc.",78.74,1855159912,n/a,2016,Energy,Coal Mining,http://www.nasdaq.com/symbol/arch
ADM,Archer-Daniels-Midland Company,39.93,22330864958,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",10.5,745664451,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aroc
ARNC,Arconic Inc.,24.24,11667298050,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arnc
ARCO,Arcos Dorados Holdings Inc.,10.25,2163488420,n/a,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco
ARD,Ardagh Group S.A.,20.06,4740178000,n/a,2017,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/ard
ASC,Ardmore Shipping Corporation,8.6,288750246,n/a,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc
AFC,Ares Capital Corporation,25.625,205000000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc
ACRE,Ares Commercial Real Estate Corporation,13,371574970,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",16.29,374064403,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc
ARES,Ares Management L.P.,18.8,3993190500,n/a,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares
ARES^A,Ares Management L.P.,26.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ares^a
AGX,"Argan, Inc.",66.8,1038320429,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx
ANET,"Arista Networks, Inc.",221.05,16158897356,n/a,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet
AI,Arlington Asset Investment Corp,11.14,313487631.9,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai
AI^B,Arlington Asset Investment Corp,24.8199,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ai^b
AIC,Arlington Asset Investment Corp,24.36,0,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,24.55,0,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw
AHH,"Armada Hoffler Properties, Inc.",14.97,672706890,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh
ARR,"ARMOUR Residential REIT, Inc.",24.21,1013639532,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr
ARR^A,"ARMOUR Residential REIT, Inc.",25.655,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a
