Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SLAB,Silicon Laboratories; Inc.,91,3873427285,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,47.15,1681607909,35665067,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,Siliconware Precision Industries Company; Ltd.,7.9,283058311.4,35830166,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
SRUN,Silver Run Acquisition Corporation II,10.005,1294396875,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srun
SRUNU,Silver Run Acquisition Corporation II,10.55,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srunu
SRUNW,Silver Run Acquisition Corporation II,1.6975,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srunw
SAMG,Silvercrest Asset Management Group Inc.,15.2,196989142.4,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SSNT,SilverSun Technologies; Inc.,4.27,19171885.81,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ssnt
SFNC,Simmons First National Corporation,54.95,2525625198,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SLP,Simulations Plus; Inc.,16.5,284548209,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,105.89,7572687347,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,Sinclair Broadcast Group; Inc.,31.75,3228044217,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SINO,Sino-Global Shipping America; Ltd.,3,30316605,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,Sinovac Biotech; Ltd.,7.17,408828101.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,5.345,24564657911,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SRVA,SIRVA; Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srva
SITO,SITO Mobile; Ltd.,7.12,156287275.2,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sito
SKYS,Sky Solar Holdings; Ltd.,1.75,25093727.75,14339273,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/skys
SKLN,Skyline Medical Inc.,1.49,9286813.89,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/skln
SKYW,SkyWest; Inc.,45.9,2379494877,n/a,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,Skyworks Solutions; Inc.,110.41,20286748416,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
SNBR,Sleep Number Corporation,31.1,1238370900,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/snbr
SLM,SLM Corporation,10.13,4375042296,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMBP,SLM Corporation,68.14,272560000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
RNSC,Small Cap US Equity Select ETF,20.66,2066041.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnsc
SGH,SMART Global Holdings; Inc.,29.53,643052249.1,n/a,2017,Technology,Semiconductors,http://www.nasdaq.com/symbol/sgh
SND,Smart Sand; Inc.,8.59,346801347,n/a,2016,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/snd
SMBK,SmartFinancial; Inc.,22.03,181125394.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk
SMSI,Smith Micro Software; Inc.,1.83,26163542.94,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.68,28266330.96,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,Snyder&#39;s-Lance; Inc.,35.48,3429090057,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SRAX,Social Reality; Inc.,3.31,26562806.27,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/srax
SCKT,Socket Mobile; Inc.,3.3701,23526631.03,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,62.53,1356767248,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,54.4,2115147181,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.69,916637315.9,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,18.09,290029715.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SEDG,SolarEdge Technologies; Inc.,38.1,1603411754,n/a,2015,Technology,Semiconductors,http://www.nasdaq.com/symbol/sedg
SLNO,Soleno Therapeutics; Inc.,2.09,21736000,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/slno
SLNOW,Soleno Therapeutics; Inc.,0.12,0,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/slnow
SNGX,Soligenix; Inc.,2.24,19556633.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngx
SNGXW,Soligenix; Inc.,0.6,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngxw
SONC,Sonic Corp.,24.08,969231100.9,n/a,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,Sonic Foundry; Inc.,3.33,14845389.75,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SNOA,Sonoma Pharmaceuticals; Inc.,4.51,19428913.13,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoa
SNOAW,Sonoma Pharmaceuticals; Inc.,0.36,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoaw
SONS,Sonus Networks; Inc.,7.1,355510887.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SPHS,Sophiris Bio; Inc.,2.1799,65639302.42,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,SORL Auto Parts; Inc.,5.75,111003295.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
ROKA,Sorrento Tech; Inc.,1,5007742,n/a,2014,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/roka
SRNE,Sorrento Therapeutics; Inc.,2.575,202192702.9,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.75,93251486.25,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,25.44,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sohob
SOHOO,Sotherly Hotels Inc.,25.2,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sohoo
SOHOM,Sotherly Hotels LP,25.67,0,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom
SFBC,Sound Financial Bancorp; Inc.,33.45,83961005.25,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,86.5,2531627419,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SFST,Southern First Bancshares; Inc.,39.25,287274596.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,Southern Missouri Bancorp; Inc.,36.92,317193122,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,Southern National Bancorp of Virginia; Inc.,16.02,383043855.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,Southside Bancshares; Inc.,34,1000736858,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
SP,SP Plus Corporation,37.05,833904468.2,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp
SGRP,SPAR Group; Inc.,1.04,21426088.32,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPKE,Spark Energy; Inc.,12.05,417300682.1,n/a,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
SPKEP,Spark Energy; Inc.,27.0217,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spkep
ONCE,Spark Therapeutics; Inc.,72.27,2641193079,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once
SPAR,Spartan Motors; Inc.,14.5,508995805.5,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,20.095,748952827.6,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25.41,101640000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,Spectrum Pharmaceuticals; Inc.,18.32,1844132200,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
SPRO,Spero Therapeutics; Inc.,14.11,64923510.51,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/spro
ANY,Sphere 3D Corp.,3.03,19988261.58,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.27,7911970.46,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex
SPI,SPI Energy Co.; Ltd.,1.21,87733127.57,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi
SAVE,Spirit Airlines; Inc.,35.82,2484946376,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,69.74,9762913898,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPOK,Spok Holdings; Inc.,16.125,322231405.9,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok
SPWH,Sportsman&#39;s Warehouse Holdings; Inc.,3.905,166271561.2,n/a,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
SBPH,Spring Bank Pharmaceuticals; Inc.,18.47,239205579.5,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph
FUND,Sprott Focus Trust; Inc.,7.88,196018782.4,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/fund
SFM,Sprouts Farmers Market; Inc.,20.8,2767867856,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,SPS Commerce; Inc.,47.1,811265472,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,SS&C Technologies Holdings; Inc.,39.88,8209726431,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
SSRM,SSR Mining Inc.,8.68,1038996799,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssrm
STAA,STAAR Surgical Company,14.95,614576201.2,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,Staffing 360 Solutions; Inc.,0.6691,10708155.96,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,174.85,2956536377,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STLY,Stanley Furniture Company; Inc.,1.05,15837497.55,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SBLK,Star Bulk Carriers Corp.,10.09,639862183.1,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,25.08,0,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,57.04,81658464000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,25.62,1077820974,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,28.14,1096529663,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SNC,State National Companies; Inc.,21.01,886066516.6,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,3.155,83784344.06,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy
GASS,StealthGas; Inc.,3.58,142700815.5,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STLD,Steel Dynamics; Inc.,37.21,8925669642,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,Stein Mart; Inc.,0.9845,47177766.71,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,10.23,92174110.71,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.52,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.35,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlrw
SBOT,Stellar Biotechnologies; Inc.,1.08,11361703.68,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbot
STML,Stemline Therapeutics; Inc.,13.95,352656334.8,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
SRCL,Stericycle; Inc.,64.02,5463382614,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
SRCLP,Stericycle; Inc.,51.55,0,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,17.32,468525796.8,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
SHOO,Steven Madden; Ltd.,39.8,2354504121,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.5,82105802,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
SYBT,Stock Yards Bancorp; Inc.,36.5,827418500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,20.36,133140310.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SSKN,Strata Skin Sciences; Inc.,1.13,2799849.59,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn
SSYS,Stratasys; Ltd.,20.43,1079807220,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,44.1,163159151.4,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,Stratus Properties Inc.,28.35,230386331.7,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,Strayer Education; Inc.,95.62,1023239851,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,Streamline Health Solutions; Inc.,1.4989,29961092.41,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,6,214874064,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,5.825,552686927.7,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,Sucampo Pharmaceuticals; Inc.,10.65,496683240.6,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUMR,Summer Infant; Inc.,1.62,30154522.86,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,Summit Financial Group; Inc.,25.93,319242977.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,12.5,75338750,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,10.98,69944510.52,6370174,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/smmt
SNBC,Sun Bancorp; Inc.,24.05,459180589.4,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,58.95,1595107476,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,5.205,5870454.045,1127849,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/snde
SNSS,Sunesis Pharmaceuticals; Inc.,2.74,93840402.28,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,SunOpta; Inc.,7.5,650084257.5,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,8.68,1211480420,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,5.82,618423009.2,n/a,2015,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/run
SBCP,Sunshine Bancorp; Inc.,22.39,179710066.1,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
SUNW,Sunworks; Inc.,1.28,28743249.92,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw
SMCI,Super Micro Computer; Inc.,20,973859840,n/a,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SPCB,SuperCom; Ltd.,4.34,64832391.26,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.04,11153231.44,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,Superior Uniform Group; Inc.,23.36,347191060.2,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,Supernus Pharmaceuticals; Inc.,37.2,1886006892,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPRT,support.com; Inc.,2.4002,44897085.11,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SGRY,Surgery Partners; Inc.,9.45,464177933.1,n/a,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sgry
SRDX,Surmodics; Inc.,30.05,393954328.1,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SBBX,Sussex Bancorp,25.3,152816554,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,208.88,11006546216,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,27.213,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SYKE,Sykes Enterprises; Incorporated,28.7,1234364987,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,28.36,17582691250,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYNC,Synacor; Inc.,2.45,94737604.5,n/a,2012,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,13.75,119857278.8,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,40.27,1358506799,n/a,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/syna
SNCR,Synchronoss Technologies; Inc.,10.475,497718001.4,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SNDX,Syndax Pharmaceuticals; Inc.,10.1,244834059.6,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx
SGYP,Synergy Pharmaceuticals; Inc.,2.72,611877439.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SYBX,Synlogic; Inc.,11.2,182363955.2,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/sybx
SNPS,Synopsys; Inc.,87.28,13113616027,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SYNT,Syntel; Inc.,23.375,1936709842,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,Synthesis Energy Systems; Inc.,0.4199,36759049.56,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYPR,Sypris Solutions; Inc.,1.55,33213519.35,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
SYRS,Syros Pharmaceuticals; Inc.,11.34,297790702,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syrs
TROW,T. Rowe Price Group; Inc.,93.58,22675373169,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TTOO,T2 Biosystems; Inc.,4.13,147835700,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ttoo
TRHC,Tabula Rasa HealthCare; Inc.,28.16,502147317.8,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/trhc
TCMD,Tactile Systems Technology; Inc.,25.25,445144395.3,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tcmd
TAIT,Taitron Components Incorporated,1.6099,8968506.585,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,Take-Two Interactive Software; Inc.,115.69,12324202802,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,43.44,816731773.4,18801376,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tlnd
TNDM,Tandem Diabetes Care; Inc.,2.745,27775718.96,n/a,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm
TLF,Tandy Leather Factory; Inc.,7.6,70458551.2,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TANH,Tantech Holdings Ltd.,3,80435805,n/a,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh
TPIV,TapImmune Inc.,2.7,27429281.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpiv
TEDU,Tarena International; Inc.,14.78,474374298.2,32095690,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu
TATT,TAT Technologies Ltd.,10.8499,95787734.56,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYD,Taylor Devices; Inc.,12.61,43572064.38,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
CGBD,TCG BDC; Inc.,18.53,1146262983,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/cgbd
TCPC,TCP Capital Corp.,15.89,934208089.8,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
AMTD,TD Ameritrade Holding Corporation,48.84,27603005852,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd
PETZ,TDH Holdings; Inc.,20.1,185422500,n/a,2017,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/petz
TECD,Tech Data Corporation,90.64,3457837415,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,4.1908,7710556.532,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,TechTarget; Inc.,13.2099,361971233.4,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,7.16,245205835,n/a,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,2.32,57338774.48,n/a,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen
TNAV,Telenav; Inc.,5,221499450,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,TeleTech Holdings; Inc.,39.55,1813068107,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TLGT,Teligent; Inc.,3.73,199151966,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt
TELL,Tellurian Inc.,11.33,2389037399,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tell
TENX,Tenax Therapeutics; Inc.,0.4,11294618.4,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx
GLBL,TerraForm Global; Inc.,4.725,818336513.9,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl
TERP,TerraForm Power; Inc.,12.5,1852805363,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TBNK,Territorial Bancorp Inc.,30.24,298031983.2,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,TESARO; Inc.,91.125,4937241256,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,4.3,201052012.6,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,Tesla; Inc. ,302.99,50922740011,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,14.9,124726410,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TTEK,Tetra Tech; Inc.,48.5,2742746198,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,Tetraphase Pharmaceuticals; Inc.,6.3,323912175.3,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,Texas Capital Bancshares; Inc.,80.95,4017268818,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,Texas Capital Bancshares; Inc.,25.46,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,Texas Capital Bancshares; Inc.,25.61,153660000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,Texas Capital Bancshares; Inc.,71,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,96.93,95530388086,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
